Episode,Algorithm,Opponent,Rewards,SC,IC,Discount,Initial_Epsilon,Final_Epsilon,Tau,Time_step,Batch_size
135,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
136,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
137,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
138,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
139,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
140,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
141,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
142,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
143,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
144,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
145,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
146,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
147,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
148,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
149,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
150,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
151,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
152,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
153,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
154,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
155,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
156,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
157,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
158,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
159,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
160,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
161,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
162,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
163,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
164,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
165,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
166,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
167,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
168,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
169,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
170,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
171,No-Comm-DQN,RandomAgent,"[-1, 1, -1, 1]",0,0,0.99,0.1,0.1,0.001,8,32
172,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
173,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
174,No-Comm-DQN,RandomAgent,"[1, -1, 1, -1]",0,0,0.99,0.1,0.1,0.001,8,32
